Dist_Code,Year,State_Code,State_Name,Dist_Name,Rice_Area,RICE_PRODUCTION,RICE_YIELD
37,2013,6,Madhya Pradesh,Sehore,20.18,61.92,3068.38
37,2014,6,Madhya Pradesh,Sehore,46,147.33,3202.83
37,2015,6,Madhya Pradesh,Sehore,33,116.67,3535.45
38,2005,6,Madhya Pradesh,Raisen,8.3,5.11,615.66
38,2006,6,Madhya Pradesh,Raisen,12.37,8.28,669.36
38,2007,6,Madhya Pradesh,Raisen,18,12.54,696.67
38,2008,6,Madhya Pradesh,Raisen,22.1,13.93,630.32
38,2009,6,Madhya Pradesh,Raisen,21.9,21.2,968.04
38,2010,6,Madhya Pradesh,Raisen,26.2,33.2,1267.18
38,2011,6,Madhya Pradesh,Raisen,21.5,30.7,1427.91
38,2012,6,Madhya Pradesh,Raisen,35.34,45.38,1284.1
38,2013,6,Madhya Pradesh,Raisen,62.69,54.14,863.61
38,2014,6,Madhya Pradesh,Raisen,137,342.67,2501.24
38,2015,6,Madhya Pradesh,Raisen,99,226.67,2289.6
39,2005,6,Madhya Pradesh,Vidisha,0.62,0.48,774.19
39,2006,6,Madhya Pradesh,Vidisha,0.57,0.45,789.47
39,2007,6,Madhya Pradesh,Vidisha,0.5,0.26,520
39,2008,6,Madhya Pradesh,Vidisha,0.5,0.26,520
39,2009,6,Madhya Pradesh,Vidisha,0.6,0.5,833.33
39,2010,6,Madhya Pradesh,Vidisha,0.4,0.4,1000
39,2011,6,Madhya Pradesh,Vidisha,0.4,0.4,1000
39,2012,6,Madhya Pradesh,Vidisha,0.27,0.27,1000
39,2013,6,Madhya Pradesh,Vidisha,1.5,0.84,560
39,2014,6,Madhya Pradesh,Vidisha,4,3.33,832.5
39,2015,6,Madhya Pradesh,Vidisha,3,4,1333.33
40,2005,6,Madhya Pradesh,Betul,42.18,37.97,900.19
40,2006,6,Madhya Pradesh,Betul,40.74,40.07,983.55
40,2007,6,Madhya Pradesh,Betul,43.9,30.43,693.17
40,2008,6,Madhya Pradesh,Betul,43,29.83,693.72
40,2009,6,Madhya Pradesh,Betul,44.1,46.2,1047.62
40,2010,6,Madhya Pradesh,Betul,43.7,60.8,1391.3
40,2011,6,Madhya Pradesh,Betul,42.1,65.8,1562.95
40,2012,6,Madhya Pradesh,Betul,44.86,121.76,2714.22
40,2013,6,Madhya Pradesh,Betul,43.84,98.85,2254.79
40,2014,6,Madhya Pradesh,Betul,47,105.33,2241.06
40,2015,6,Madhya Pradesh,Betul,42,72,1714.29
41,2005,6,Madhya Pradesh,Rajgarh,0.87,0.43,494.25
41,2006,6,Madhya Pradesh,Rajgarh,0.97,0.56,577.32
41,2007,6,Madhya Pradesh,Rajgarh,0.9,0.4,444.44
41,2008,6,Madhya Pradesh,Rajgarh,0.7,0.26,371.43
41,2009,6,Madhya Pradesh,Rajgarh,0.6,0.3,500
41,2010,6,Madhya Pradesh,Rajgarh,0.5,0.4,800
41,2011,6,Madhya Pradesh,Rajgarh,0.6,0.5,833.33
41,2012,6,Madhya Pradesh,Rajgarh,0.42,0.34,809.52
41,2013,6,Madhya Pradesh,Rajgarh,0.36,0.24,666.67
41,2014,6,Madhya Pradesh,Rajgarh,1,0.67,670
41,2015,6,Madhya Pradesh,Rajgarh,1,1.33,1330
42,2005,6,Madhya Pradesh,Shajapur,0.33,0.17,515.15
42,2006,6,Madhya Pradesh,Shajapur,0.3,0.13,433.33
42,2007,6,Madhya Pradesh,Shajapur,0.2,0.07,350
42,2008,6,Madhya Pradesh,Shajapur,0.2,0.07,350
42,2009,6,Madhya Pradesh,Shajapur,0.2,0.1,500
42,2010,6,Madhya Pradesh,Shajapur,0.1,0.1,1000
42,2011,6,Madhya Pradesh,Shajapur,0.1,0.1,1000
42,2012,6,Madhya Pradesh,Shajapur,0.07,0.04,571.43
42,2013,6,Madhya Pradesh,Shajapur,0.04,0.02,500
42,2014,6,Madhya Pradesh,Shajapur,0,0,0
42,2015,6,Madhya Pradesh,Shajapur,0,0,0
43,2005,6,Madhya Pradesh,Hoshangabad,15.25,19.83,1300.33
43,2006,6,Madhya Pradesh,Hoshangabad,15.93,21.33,1338.98
43,2007,6,Madhya Pradesh,Hoshangabad,17.1,18.61,1088.3
43,2008,6,Madhya Pradesh,Hoshangabad,17.9,17.62,984.36
43,2009,6,Madhya Pradesh,Hoshangabad,20.4,34,1666.67
43,2010,6,Madhya Pradesh,Hoshangabad,24.1,55.6,2307.05
43,2011,6,Madhya Pradesh,Hoshangabad,26,52.3,2011.54
43,2012,6,Madhya Pradesh,Hoshangabad,30.05,61.74,2054.58
43,2013,6,Madhya Pradesh,Hoshangabad,41.8,65.92,1577.03
43,2014,6,Madhya Pradesh,Hoshangabad,103,190.67,1851.17
43,2015,6,Madhya Pradesh,Hoshangabad,111,316.67,2852.88
44,2005,1,Andhra Pradesh,Srikakulam,206.8,351.86,1701.41
44,2006,1,Andhra Pradesh,Srikakulam,256.64,640.67,2496.33
44,2007,1,Andhra Pradesh,Srikakulam,266.55,803.55,3014.59
44,2008,1,Andhra Pradesh,Srikakulam,271.17,570.58,2104.12
44,2009,1,Andhra Pradesh,Srikakulam,233.89,497.78,2128.29
44,2010,1,Andhra Pradesh,Srikakulam,279.72,358.64,1282.12
44,2011,1,Andhra Pradesh,Srikakulam,272.7,537.7,1971.75
44,2012,1,Andhra Pradesh,Srikakulam,271.63,689.11,2537.01
44,2013,1,Andhra Pradesh,Srikakulam,261.53,500.73,1914.64
44,2014,1,Andhra Pradesh,Srikakulam,272.51,613.59,2251.58
44,2015,1,Andhra Pradesh,Srikakulam,270.13,664.52,2459.96
45,2005,1,Andhra Pradesh,Visakhapatnam,137.67,202.41,1470.2
45,2006,1,Andhra Pradesh,Visakhapatnam,154.97,325.04,2097.37
45,2007,1,Andhra Pradesh,Visakhapatnam,162.44,385.24,2371.69
45,2008,1,Andhra Pradesh,Visakhapatnam,167.39,328.35,1961.56
45,2009,1,Andhra Pradesh,Visakhapatnam,122.53,193.17,1576.41
45,2010,1,Andhra Pradesh,Visakhapatnam,184.32,376.1,2040.45
45,2011,1,Andhra Pradesh,Visakhapatnam,174.41,303.62,1740.86
45,2012,1,Andhra Pradesh,Visakhapatnam,166.65,312.24,1873.71
45,2013,1,Andhra Pradesh,Visakhapatnam,163.79,330.13,2015.54
45,2014,1,Andhra Pradesh,Visakhapatnam,167.72,343.73,2049.37
45,2015,1,Andhra Pradesh,Visakhapatnam,170.96,416.89,2438.59
46,2005,1,Andhra Pradesh,East Godavari,387.42,1149.65,2967.45
46,2006,1,Andhra Pradesh,East Godavari,396.89,1393.55,3511.17
46,2007,1,Andhra Pradesh,East Godavari,410.78,1518.59,3696.84
46,2008,1,Andhra Pradesh,East Godavari,410.09,1513.26,3690.07
46,2009,1,Andhra Pradesh,East Godavari,306.58,1073.1,3500.23
46,2010,1,Andhra Pradesh,East Godavari,410.53,1357.62,3306.99
46,2011,1,Andhra Pradesh,East Godavari,337.09,1176.83,3491.14
46,2012,1,Andhra Pradesh,East Godavari,401.06,1101.91,2747.49
46,2013,1,Andhra Pradesh,East Godavari,404.68,1211.71,2994.24
46,2014,1,Andhra Pradesh,East Godavari,394.12,1563.23,3966.38
46,2015,1,Andhra Pradesh,East Godavari,381.74,1445.57,3786.79
47,2005,1,Andhra Pradesh,West Godavari,446.02,1363.27,3056.52
47,2006,1,Andhra Pradesh,West Godavari,434.04,1557.11,3587.48
47,2007,1,Andhra Pradesh,West Godavari,445.32,1639.14,3680.81
47,2008,1,Andhra Pradesh,West Godavari,450.46,1600.38,3552.77
47,2009,1,Andhra Pradesh,West Godavari,328.58,1115.06,3393.57
47,2010,1,Andhra Pradesh,West Godavari,456.52,1490.32,3264.52
47,2011,1,Andhra Pradesh,West Godavari,363.79,1308.47,3596.77
47,2012,1,Andhra Pradesh,West Godavari,422.51,1289.34,3051.62
47,2013,1,Andhra Pradesh,West Godavari,420.62,1342.34,3191.34
47,2014,1,Andhra Pradesh,West Godavari,409.29,1624.32,3968.63
47,2015,1,Andhra Pradesh,West Godavari,403.8,1558.51,3859.61
48,2005,1,Andhra Pradesh,Krishna,359.25,1106.6,3080.31
48,2006,1,Andhra Pradesh,Krishna,346.3,876.86,2532.08
48,2007,1,Andhra Pradesh,Krishna,354.98,1299.03,3659.45
48,2008,1,Andhra Pradesh,Krishna,394.53,1427.3,3617.72
48,2009,1,Andhra Pradesh,Krishna,336.64,1209.29,3592.23
48,2010,1,Andhra Pradesh,Krishna,355.34,1090.69,3069.43
48,2011,1,Andhra Pradesh,Krishna,272.03,1011.54,3718.49
48,2012,1,Andhra Pradesh,Krishna,264.53,950.52,3593.24
48,2013,1,Andhra Pradesh,Krishna,363.32,1175.52,3235.49
48,2014,1,Andhra Pradesh,Krishna,288.04,998.8,3467.57
48,2015,1,Andhra Pradesh,Krishna,220.68,762.64,3455.86
49,2005,1,Andhra Pradesh,Guntur,389.04,1227.43,3155.03
49,2006,1,Andhra Pradesh,Guntur,373.26,1079.02,2890.78
49,2007,1,Andhra Pradesh,Guntur,366.01,1272.54,3476.82
49,2008,1,Andhra Pradesh,Guntur,393.29,1368.83,3480.46
49,2009,1,Andhra Pradesh,Guntur,362.3,1291.65,3565.11
49,2010,1,Andhra Pradesh,Guntur,401.59,1090.52,2715.51
49,2011,1,Andhra Pradesh,Guntur,347.32,1316.41,3790.21
49,2012,1,Andhra Pradesh,Guntur,206.87,725.08,3504.99
49,2013,1,Andhra Pradesh,Guntur,391.92,1340.84,3421.25
49,2014,1,Andhra Pradesh,Guntur,333.74,1298.65,3891.24
49,2015,1,Andhra Pradesh,Guntur,183.64,557.07,3033.49
50,2005,1,Andhra Pradesh,S.P.S. Nellore,264.49,953.33,3604.45
50,2006,1,Andhra Pradesh,S.P.S. Nellore,287.93,1017.15,3532.66
50,2007,1,Andhra Pradesh,S.P.S. Nellore,282.96,1031.46,3645.23
50,2008,1,Andhra Pradesh,S.P.S. Nellore,307.02,1180.07,3843.64
50,2009,1,Andhra Pradesh,S.P.S. Nellore,315.99,1189.95,3765.82
50,2010,1,Andhra Pradesh,S.P.S. Nellore,330.44,1202.9,3640.34
50,2011,1,Andhra Pradesh,S.P.S. Nellore,299.61,1193.7,3984.22
50,2012,1,Andhra Pradesh,S.P.S. Nellore,270.94,1098.63,4054.89
50,2013,1,Andhra Pradesh,S.P.S. Nellore,277.55,1113.37,4011.42
50,2014,1,Andhra Pradesh,S.P.S. Nellore,280.73,1123.27,4001.19
50,2015,1,Andhra Pradesh,S.P.S. Nellore,305.12,1357.59,4449.4
51,2005,1,Andhra Pradesh,Kurnool,132.54,436.21,3291.3
51,2006,1,Andhra Pradesh,Kurnool,112.54,374.52,3327.88
51,2007,1,Andhra Pradesh,Kurnool,129.08,456.86,3539.31
51,2008,1,Andhra Pradesh,Kurnool,132.47,454.09,3427.84
51,2009,1,Andhra Pradesh,Kurnool,147.35,492.63,3343.21
51,2010,1,Andhra Pradesh,Kurnool,162.16,480.21,2961.26
51,2011,1,Andhra Pradesh,Kurnool,125.68,448.24,3566.47
51,2012,1,Andhra Pradesh,Kurnool,97.75,367.26,3757.06
51,2013,1,Andhra Pradesh,Kurnool,147.06,543.56,3696.13
51,2014,1,Andhra Pradesh,Kurnool,131.75,509.21,3865.01
51,2015,1,Andhra Pradesh,Kurnool,62.69,200.17,3192.9
52,2005,1,Andhra Pradesh,Ananthapur,48.15,125.56,2607.68
52,2006,1,Andhra Pradesh,Ananthapur,33.2,99.4,2993.98
52,2007,1,Andhra Pradesh,Ananthapur,44.49,132.52,2978.65
52,2008,1,Andhra Pradesh,Ananthapur,48.72,144.43,2964.49
52,2009,1,Andhra Pradesh,Ananthapur,51.65,148.41,2873.38
52,2010,1,Andhra Pradesh,Ananthapur,59.8,171.4,2866.22
52,2011,1,Andhra Pradesh,Ananthapur,48.67,120.07,2467.02
52,2012,1,Andhra Pradesh,Ananthapur,29.05,76.45,2631.67
52,2013,1,Andhra Pradesh,Ananthapur,40.4,87.94,2176.73
52,2014,1,Andhra Pradesh,Ananthapur,29.21,82.53,2825.4
52,2015,1,Andhra Pradesh,Ananthapur,33.62,97.65,2904.52
53,2005,1,Andhra Pradesh,Kadapa YSR,66.75,141.62,2121.65
53,2006,1,Andhra Pradesh,Kadapa YSR,46.91,125.46,2674.48
53,2007,1,Andhra Pradesh,Kadapa YSR,62.56,184.06,2942.14
53,2008,1,Andhra Pradesh,Kadapa YSR,65.07,128.44,1973.87
53,2009,1,Andhra Pradesh,Kadapa YSR,65.32,187.93,2877.07
53,2010,1,Andhra Pradesh,Kadapa YSR,70.38,129.55,1840.72
53,2011,1,Andhra Pradesh,Kadapa YSR,53.9,158.66,2943.6
53,2012,1,Andhra Pradesh,Kadapa YSR,30.75,80.8,2627.64
53,2013,1,Andhra Pradesh,Kadapa YSR,62.71,178.29,2843.09
53,2014,1,Andhra Pradesh,Kadapa YSR,45.89,165.84,3613.86
53,2015,1,Andhra Pradesh,Kadapa YSR,40.26,123.13,3058.37
54,2005,1,Andhra Pradesh,Chittoor,82.59,230.79,2794.41
54,2006,1,Andhra Pradesh,Chittoor,46.21,127.62,2761.74
54,2007,1,Andhra Pradesh,Chittoor,52.44,157.43,3002.1
54,2008,1,Andhra Pradesh,Chittoor,55.52,164.88,2969.74
54,2009,1,Andhra Pradesh,Chittoor,54.91,170.13,3098.34
54,2010,1,Andhra Pradesh,Chittoor,61.58,185.14,3006.5
54,2011,1,Andhra Pradesh,Chittoor,51.11,168.93,3305.22
54,2012,1,Andhra Pradesh,Chittoor,47.51,171.41,3607.87
54,2013,1,Andhra Pradesh,Chittoor,49.86,169.02,3389.89
54,2014,1,Andhra Pradesh,Chittoor,40.97,132.42,3232.12
54,2015,1,Andhra Pradesh,Chittoor,88.15,334.55,3795.24
55,2005,20,Telangana,Hyderabad,40.26,112.15,2785.64
55,2006,20,Telangana,Hyderabad,31.05,82.81,2666.99
55,2007,20,Telangana,Hyderabad,30.4,77.02,2533.55
55,2008,20,Telangana,Hyderabad,32.1,92.02,2866.67
55,2009,20,Telangana,Hyderabad,35.36,92.66,2620.48
55,2010,20,Telangana,Hyderabad,52.36,136.1,2599.31
55,2011,20,Telangana,Hyderabad,43.67,103.1,2360.89
55,2012,20,Telangana,Hyderabad,40.91,98.4,2405.28
55,2013,20,Telangana,Hyderabad,45.04,102.87,2283.97
55,2014,20,Telangana,Hyderabad,34.88,91.21,2614.97
55,2015,20,Telangana,Hyderabad,24.28,61.41,2529.24
56,2005,20,Telangana,Nizamabad,149.54,505.99,3383.64
56,2006,20,Telangana,Nizamabad,167.65,538.86,3214.2
56,2007,20,Telangana,Nizamabad,127.45,452.95,3553.94
56,2008,20,Telangana,Nizamabad,190.03,679.61,3576.33
56,2009,20,Telangana,Nizamabad,121.27,389.06,3208.21
56,2010,20,Telangana,Nizamabad,221.62,844.24,3809.4
56,2011,20,Telangana,Nizamabad,259.81,972.2,3741.97
56,2012,20,Telangana,Nizamabad,192.96,736.19,3815.25
56,2013,20,Telangana,Nizamabad,260.81,1044.19,4003.64
56,2014,20,Telangana,Nizamabad,169.27,620.53,3665.92
56,2015,20,Telangana,Nizamabad,98.03,262.79,2680.71
57,2005,20,Telangana,Medak,85.27,247.33,2900.55
57,2006,20,Telangana,Medak,101.98,275.25,2699.06
57,2007,20,Telangana,Medak,92.82,281.55,3033.29
57,2008,20,Telangana,Medak,123.91,357.44,2884.67
57,2009,20,Telangana,Medak,83.12,232.69,2799.45
57,2010,20,Telangana,Medak,144.56,514.92,3561.98
57,2011,20,Telangana,Medak,137.03,406.96,2969.86
57,2012,20,Telangana,Medak,110.36,372.6,3376.22
57,2013,20,Telangana,Medak,170.97,624.49,3652.63
57,2014,20,Telangana,Medak,110.89,363.08,3274.24
57,2015,20,Telangana,Medak,84.17,239.78,2848.76
58,2005,20,Telangana,Mahabubnagar,128.15,320.54,2501.29
58,2006,20,Telangana,Mahabubnagar,109.64,267.98,2444.18
58,2007,20,Telangana,Mahabubnagar,147.84,425.03,2874.93
58,2008,20,Telangana,Mahabubnagar,144.73,421.21,2910.32
58,2009,20,Telangana,Mahabubnagar,163.86,401.11,2447.88
58,2010,20,Telangana,Mahabubnagar,196.7,545.77,2774.63
58,2011,20,Telangana,Mahabubnagar,172.07,396.56,2304.64
58,2012,20,Telangana,Mahabubnagar,142.03,380.5,2679.01
58,2013,20,Telangana,Mahabubnagar,168.63,478.7,2838.76
58,2014,20,Telangana,Mahabubnagar,160.77,418.1,2600.61
58,2015,20,Telangana,Mahabubnagar,96.28,215.02,2233.28
59,2005,20,Telangana,Nalgonda,310.7,938.67,3021.15
59,2006,20,Telangana,Nalgonda,284.28,805.9,2834.88
59,2007,20,Telangana,Nalgonda,310.74,989.84,3185.43
59,2008,20,Telangana,Nalgonda,361.81,1150.31,3179.32
59,2009,20,Telangana,Nalgonda,273.43,918.97,3360.9
59,2010,20,Telangana,Nalgonda,405.32,1323.71,3265.84
59,2011,20,Telangana,Nalgonda,327.76,963.8,2940.57
59,2012,20,Telangana,Nalgonda,208.52,683.87,3279.64
59,2013,20,Telangana,Nalgonda,393.74,1205.29,3061.13
59,2014,20,Telangana,Nalgonda,323.38,1041.36,3220.24
59,2015,20,Telangana,Nalgonda,212.73,620.45,2916.61
60,2005,20,Telangana,Warangal,201.88,646.18,3200.81
60,2006,20,Telangana,Warangal,208.94,589.39,2820.86
60,2007,20,Telangana,Warangal,186.78,559.56,2995.82
60,2008,20,Telangana,Warangal,230.86,689.97,2988.69
60,2009,20,Telangana,Warangal,124.43,316.33,2542.23
60,2010,20,Telangana,Warangal,268.06,860.41,3209.77
60,2011,20,Telangana,Warangal,224.35,573.94,2558.23
60,2012,20,Telangana,Warangal,209.71,689.02,3285.58
60,2013,20,Telangana,Warangal,254.85,800.52,3141.14
60,2014,20,Telangana,Warangal,142.01,437.44,3080.35
60,2015,20,Telangana,Warangal,181.07,572.94,3164.19
61,2005,20,Telangana,Khammam,200.09,530.96,2653.61
61,2006,20,Telangana,Khammam,178.2,448.12,2514.7
61,2007,20,Telangana,Khammam,176.28,548.2,3109.83
61,2008,20,Telangana,Khammam,194.8,595.61,3057.55
61,2009,20,Telangana,Khammam,103.1,306.5,2972.84
61,2010,20,Telangana,Khammam,218.25,704.07,3225.98
61,2011,20,Telangana,Khammam,165.31,411.69,2490.41
61,2012,20,Telangana,Khammam,153.84,473.08,3075.14
61,2013,20,Telangana,Khammam,191.78,575.28,2999.69
61,2014,20,Telangana,Khammam,145.71,456.18,3130.74
61,2015,20,Telangana,Khammam,121.72,369.34,3034.34
62,2005,20,Telangana,Karimnagar,266.4,912.31,3424.59
62,2006,20,Telangana,Karimnagar,333.51,1069.56,3206.98
62,2007,20,Telangana,Karimnagar,281.88,985.5,3496.17
62,2008,20,Telangana,Karimnagar,335.96,1176,3500.42
62,2009,20,Telangana,Karimnagar,162.33,513.39,3162.63
62,2010,20,Telangana,Karimnagar,381.52,1351.86,3543.35
62,2011,20,Telangana,Karimnagar,343.38,1120.05,3261.84
62,2012,20,Telangana,Karimnagar,289.43,1026.88,3547.94
62,2013,20,Telangana,Karimnagar,417.91,1500.84,3591.3
62,2014,20,Telangana,Karimnagar,278.43,990.96,3559.1
62,2015,20,Telangana,Karimnagar,170.4,553.96,3250.94
63,2005,20,Telangana,Adilabad,78.75,200.78,2549.59
63,2006,20,Telangana,Adilabad,73.76,177.87,2411.47
63,2007,20,Telangana,Adilabad,52.15,123.72,2372.39
63,2008,20,Telangana,Adilabad,77.29,198.38,2566.7
63,2009,20,Telangana,Adilabad,48.12,98.5,2046.97
63,2010,20,Telangana,Adilabad,90.55,255.15,2817.78
63,2011,20,Telangana,Adilabad,76.17,199.33,2616.91
63,2012,20,Telangana,Adilabad,70.75,187.27,2646.93
63,2013,20,Telangana,Adilabad,90.69,248.91,2744.62
63,2014,20,Telangana,Adilabad,50.08,126.13,2518.57
63,2015,20,Telangana,Adilabad,57.5,151.6,2636.52
64,2005,5,Karnataka,Bangalore,15.36,38.45,2503.26
64,2006,5,Karnataka,Bangalore,9.93,20.77,2091.64
64,2007,5,Karnataka,Bangalore,10.22,29.47,2883.56
64,2008,5,Karnataka,Bangalore,10.96,33.59,3064.78
64,2009,5,Karnataka,Bangalore,12.02,37.23,3097.34
64,2010,5,Karnataka,Bangalore,12.06,32.09,2660.86
64,2011,5,Karnataka,Bangalore,11.08,32.5,2933.21
64,2012,5,Karnataka,Bangalore,8.92,22.85,2561.66
64,2013,5,Karnataka,Bangalore,7.75,21.56,2781.94
64,2014,5,Karnataka,Bangalore,6.84,18.35,2682.75
64,2015,5,Karnataka,Bangalore,5.97,14.64,2452.26
65,2005,5,Karnataka,Kolar,16.74,59.75,3569.3
65,2006,5,Karnataka,Kolar,10.26,19.55,1905.46
65,2007,5,Karnataka,Kolar,11.44,25.96,2269.23
65,2008,5,Karnataka,Kolar,12.28,31.29,2548.05
65,2009,5,Karnataka,Kolar,10.46,21.33,2039.2
65,2010,5,Karnataka,Kolar,19.25,48.94,2542.34
65,2011,5,Karnataka,Kolar,10.82,27.11,2505.55
65,2012,5,Karnataka,Kolar,7.2,17.76,2466.67
65,2013,5,Karnataka,Kolar,4.08,9.49,2325.98
65,2014,5,Karnataka,Kolar,1.15,2.8,2434.78
65,2015,5,Karnataka,Kolar,1.73,4.23,2445.09
66,2005,5,Karnataka,Tumkur,39.08,105.83,2708.03
66,2006,5,Karnataka,Tumkur,29.02,74.8,2577.53
66,2007,5,Karnataka,Tumkur,29.82,85.4,2863.85
66,2008,5,Karnataka,Tumkur,39.82,107.01,2687.34
66,2009,5,Karnataka,Tumkur,36.34,92.96,2558.06
66,2010,5,Karnataka,Tumkur,34.58,98.43,2846.44
66,2011,5,Karnataka,Tumkur,28.44,79.64,2800.28
66,2012,5,Karnataka,Tumkur,14.89,37.72,2533.24
66,2013,5,Karnataka,Tumkur,13.04,38.49,2951.69
66,2014,5,Karnataka,Tumkur,9.51,26.93,2831.76
66,2015,5,Karnataka,Tumkur,10.38,29.25,2817.92
67,2005,5,Karnataka,Mysore,139.08,409.18,2942.05
67,2006,5,Karnataka,Mysore,130.67,363.55,2782.2
67,2007,5,Karnataka,Mysore,142.49,421.44,2957.68
67,2008,5,Karnataka,Mysore,143.09,421.28,2944.16
67,2009,5,Karnataka,Mysore,140.76,427.64,3038.08
67,2010,5,Karnataka,Mysore,143.53,441.19,3073.85
67,2011,5,Karnataka,Mysore,136.45,431.65,3163.43
67,2012,5,Karnataka,Mysore,102.1,325.11,3184.23
67,2013,5,Karnataka,Mysore,117.83,407.47,3458.12
67,2014,5,Karnataka,Mysore,117.04,395,3374.91
67,2015,5,Karnataka,Mysore,107.4,366.09,3408.66
68,2005,5,Karnataka,Mandya,83.81,256.75,3063.48
68,2006,5,Karnataka,Mandya,69.54,209.67,3015.1
68,2007,5,Karnataka,Mandya,86.72,278.04,3206.18
68,2008,5,Karnataka,Mandya,89.36,285.55,3195.5
68,2009,5,Karnataka,Mandya,79.96,263.41,3294.27
68,2010,5,Karnataka,Mandya,81.04,277.06,3418.81
68,2011,5,Karnataka,Mandya,74.16,251.64,3393.2
68,2012,5,Karnataka,Mandya,49.95,155.66,3116.32
68,2013,5,Karnataka,Mandya,65.62,229.15,3492.08
68,2014,5,Karnataka,Mandya,66.52,245.46,3690.02
68,2015,5,Karnataka,Mandya,58.49,214.38,3665.24
69,2005,5,Karnataka,Hassan,52.53,119.46,2274.13
69,2006,5,Karnataka,Hassan,51.74,126.5,2444.92
69,2007,5,Karnataka,Hassan,52.43,128.65,2453.75
69,2008,5,Karnataka,Hassan,53.15,131.49,2473.94
69,2009,5,Karnataka,Hassan,47.66,127.89,2683.38
69,2010,5,Karnataka,Hassan,51.75,149.23,2883.67
69,2011,5,Karnataka,Hassan,48.87,120.86,2473.09
69,2012,5,Karnataka,Hassan,49.29,107.78,2186.65
69,2013,5,Karnataka,Hassan,51.8,158.59,3061.58
69,2014,5,Karnataka,Hassan,48.07,146.29,3043.27
69,2015,5,Karnataka,Hassan,42.82,117.08,2734.24
70,2005,5,Karnataka,Shimoge,133.59,333.12,2493.6
70,2006,5,Karnataka,Shimoge,132.68,314.72,2372.02
70,2007,5,Karnataka,Shimoge,129.98,323.86,2491.61
70,2008,5,Karnataka,Shimoge,131.07,320.8,2447.55
70,2009,5,Karnataka,Shimoge,133.26,319.81,2399.9
70,2010,5,Karnataka,Shimoge,132.39,366.59,2769.02
70,2011,5,Karnataka,Shimoge,128.98,376.58,2919.68
70,2012,5,Karnataka,Shimoge,123.31,328.9,2667.26
70,2013,5,Karnataka,Shimoge,124.62,380.81,3055.77
70,2014,5,Karnataka,Shimoge,121.87,370.01,3036.1
70,2015,5,Karnataka,Shimoge,110.03,286.76,2606.2
71,2005,5,Karnataka,Chickmagalur,44.83,107.86,2405.98
71,2006,5,Karnataka,Chickmagalur,45.68,112.24,2457.09
71,2007,5,Karnataka,Chickmagalur,42.01,110.99,2641.99
71,2008,5,Karnataka,Chickmagalur,43.79,108.26,2472.25
71,2009,5,Karnataka,Chickmagalur,43.64,108.17,2478.69
71,2010,5,Karnataka,Chickmagalur,44.06,115.48,2620.97
71,2011,5,Karnataka,Chickmagalur,45.38,116.76,2572.94
71,2012,5,Karnataka,Chickmagalur,37.99,87.47,2302.45
71,2013,5,Karnataka,Chickmagalur,41.05,112.1,2730.82
71,2014,5,Karnataka,Chickmagalur,40.34,105.3,2610.31
71,2015,5,Karnataka,Chickmagalur,33.04,88.32,2673.12
72,2005,5,Karnataka,Chitradurga,141.22,483.86,3426.29
72,2006,5,Karnataka,Chitradurga,133.17,448.38,3366.97
72,2007,5,Karnataka,Chitradurga,84.8,287.75,3393.28
72,2008,5,Karnataka,Chitradurga,138.88,465.22,3349.8
72,2009,5,Karnataka,Chitradurga,148.53,491.44,3308.69
72,2010,5,Karnataka,Chitradurga,156.47,532.01,3400.08
72,2011,5,Karnataka,Chitradurga,151.32,516.96,3416.34
72,2012,5,Karnataka,Chitradurga,120.43,395.38,3283.07
72,2013,5,Karnataka,Chitradurga,129.79,456.33,3515.91
72,2014,5,Karnataka,Chitradurga,138.71,504.16,3634.63
72,2015,5,Karnataka,Chitradurga,99.56,371.56,3732.02
73,2005,5,Karnataka,Bellary,102.81,329.39,3203.87
73,2006,5,Karnataka,Bellary,105.92,348.07,3286.16
73,2007,5,Karnataka,Bellary,117.85,416.63,3535.26
73,2008,5,Karnataka,Bellary,122.72,441.87,3600.64
73,2009,5,Karnataka,Bellary,120.41,380.92,3163.52
73,2010,5,Karnataka,Bellary,130.68,462.98,3542.85
73,2011,5,Karnataka,Bellary,116.17,410.63,3534.73
73,2012,5,Karnataka,Bellary,109.15,387.78,3552.73
73,2013,5,Karnataka,Bellary,110.55,418.62,3786.7
73,2014,5,Karnataka,Bellary,118.64,408.13,3440.07
73,2015,5,Karnataka,Bellary,93.67,341.44,3645.14
74,2005,5,Karnataka,Dharwad,57.25,122.68,2142.88
74,2006,5,Karnataka,Dharwad,66.51,117.95,1773.42
74,2007,5,Karnataka,Dharwad,69.81,154.93,2219.31
74,2008,5,Karnataka,Dharwad,86.41,102.5,1186.21
74,2009,5,Karnataka,Dharwad,78.97,95.47,1208.94
74,2010,5,Karnataka,Dharwad,81.43,133.81,1643.25
74,2011,5,Karnataka,Dharwad,77.22,137.78,1784.25
74,2012,5,Karnataka,Dharwad,79.78,74.7,936.32
74,2013,5,Karnataka,Dharwad,73.73,155.57,2110
74,2014,5,Karnataka,Dharwad,68.9,157.35,2283.74
74,2015,5,Karnataka,Dharwad,70.59,67.57,957.22
75,2005,5,Karnataka,Belgaum,66.83,145.98,2184.35
75,2006,5,Karnataka,Belgaum,67.06,99.25,1480.02
75,2007,5,Karnataka,Belgaum,69.42,100.52,1448
